Uf;IBGE;Municipio;CNES;Nome_UBS;INE;Sigla;total_1221
GO;520140;APARECIDA DE GOIÂNIA;2589753;UNIDADE BASICA DE SAUDE INDEPENDENCIA MANSOES;454850;eSF;1006
GO;520890;GOIÁS;2343541;UNIDADE BASICA DE SAUDE ODILON SANTANA DE CAMARGO;460400;eSF;2905
GO;520890;GOIÁS;2343622;UNIDADE BASICA DE SAUDE CALCILANDIA;460443;eSF;1045
GO;520890;GOIÁS;7914024;UBS MARIA DE JESUS MORAIS DE MOURA LUIA;1545000;eSF;2164
GO;520910;GOIATUBA;3188981;PSF 304;460532;eSF;4516
GO;520915;GOUVELÂNDIA;9404902;PSF II WALDIVINO TEODORO DE SOUZA;1644130;eSF;2396
GO;522020;SÃO MIGUEL DO ARAGUAIA;2382458;UNIDADE BASICA DE SAUDE SETOR OESTE;466638;eSF;3945
GO;522040;SÃO SIMÃO;2441128;ESF V BARBARA JOSEPHINE ORCZYK IRMA BARBARA;466727;eSF;1614
GO;522045;SENADOR CANEDO;2569256;UNIDADE DE SAUDE DA FAMILIA BAIRRO ALVORADA;466794;eSF;2727
GO;520140;APARECIDA DE GOIÂNIA;5152259;UNIDADE BASICA DE SAUDE JARDIM FLORENCA;455032;eSF;1495
GO;520140;APARECIDA DE GOIÂNIA;6041434;UNIDADE BASICA DE SAUDE RETIRO DO BOSQUE;455148;eSF;700
GO;520990;IACIARA;2440768;POSTO DE SAUDE DA FAMILIA 02 IACIARA;460818;eSF;4131
GO;520990;IACIARA;2440776;UNIDADE BASICA DO PSF III;460826;eSF;1204
GO;521000;INHUMAS;2659891;UNIDADE DE SAUDE DA FAMILIA DR JOAO SEVERINO DE ARAUJO;460931;eSF;2859
GO;521000;INHUMAS;2659905;UNIDADE DE SAUDE DA FAMILIA ELIAS SEBBA;460958;eSF;2597
GO;522045;SENADOR CANEDO;9000127;UNIDADE DE SAUDE DA FAMILIA RESIDENCIAL PARAISO;1605410;eSF;1748
GO;522045;SENADOR CANEDO;9000127;UNIDADE DE SAUDE DA FAMILIA RESIDENCIAL PARAISO;1658492;eSF;1754
GO;522060;SILVÂNIA;2440067;ESTRATEGIA SAUDE DA FAMILIA 02 SAO SEBASTIAO;467146;eSF;2678
GO;522060;SILVÂNIA;2440091;ESTRATEGIA SAUDE DA FAMILIA 06 CRUZEIRO;467170;eSF;1590
GO;522100;TAQUARAL DE GOIÁS;9402527;UBS LUZIA MARIA DE JESUS;1643142;eSF;2540
GO;522119;TEREZÓPOLIS DE GOIÁS;2381850;CENTRO DE SAUDE DE TEREZOPOLIS DE GOIAS;1648446;eSF;1764
GO;522140;TRINDADE;2437082;UNIDADE DE SAUDE DA FAMILIA SANTA MARIA TRINDADE;467332;eSF;948
GO;522140;TRINDADE;2438755;UNIDADE DE SAUDE DA FAMILIA JARDIM PRIMAVERA TRINDADE;467383;eSF;2661
GO;520140;APARECIDA DE GOIÂNIA;6821804;UNIDADE BASICA DE SAUDE EXPANSUL;1634127;eSF;1209
GO;520140;APARECIDA DE GOIÂNIA;6821804;UNIDADE BASICA DE SAUDE EXPANSUL;1616048;eSF;1202
GO;520140;APARECIDA DE GOIÂNIA;2589710;UNIDADE BASICA DE SAUDE PONTAL SUL II;1682911;eSF;2273
GO;520140;APARECIDA DE GOIÂNIA;5295068;UNIDADE BASICA DE SAUDE PORTO DAS PEDRAS;1677519;eSF;1844
GO;520160;ARAÇU;8015600;UBS ALAIR REZENDE;455342;eSF;2334
GO;521010;IPAMERI;2381761;CENTRO DE SAUDE DE IPAMERI ESF IV;461075;eSF;2539
GO;521010;IPAMERI;2437074;POSTO DE SAUDE VILA CARVALHO ESF V;461083;eSF;3809
GO;521010;IPAMERI;2440911;POSTO DE SAUDE DA FAMILIA ESF II;461113;eSF;3277
GO;521020;IPORÁ;2438135;PSF UMUARAMA IPORA;461202;eSF;3830
GO;521020;IPORÁ;3080935;PSF ARCO IRIS IPORA;461210;eSF;4164
GO;521060;ITAGUARU;2569647;UNIDADE BASICA DE SAUDE DEVANIR PAULINO DE AGUIAR;461415;eSF;2517
GO;521090;ITAPACI;2550598;CENTRO DE SAUDE DR JAIR RODRIGUES DA CUNHA;461482;eSF;3779
GO;522140;TRINDADE;2438836;UNIDADE DE SAUDE DA FAMILIA JARDIM MARISTA TRINDADE;467464;eSF;3708
GO;522140;TRINDADE;2570157;UNIDADE SAUDE FAMILIA BELA VISTA TRINDADE;467561;eSF;2613
GO;522140;TRINDADE;7999623;UNIDADE DE SAUDE DA FAMILIA JARDIM SCALA;1605445;eSF;2127
GO;522160;URUAÇU;2358794;PSF 3 SETOR SAO VICENTE URUACU;467766;eSF;3224
GO;522160;URUAÇU;2358840;PSF 7 VILA DOURADA URUACU;467820;eSF;2366
GO;520180;ARAGOIÂNIA;2569981;PSF I;455415;eSF;2697
GO;520330;BELA VISTA DE GOIÁS;7086490;UNIDADE BASICA DE SAUDE DA FAMILIA CENTRAL UBS 02;455695;eSF;3489
GO;520350;BOM JESUS DE GOIÁS;2500205;PSF 03 BOM JESUS;455741;eSF;3640
GO;521130;ITARUMÃ;6177298;ESF IVANI CANDIDO;461687;eSF;3053
GO;521150;ITUMBIARA;800007;CLINICA POPULAR DR MARIO GUEDES;1638041;eSF;3752
GO;521150;ITUMBIARA;800023;CLINICA POPULAR DR REGINALDO CUSTODIO;1681273;eSF;3691
GO;521170;JANDAIA;2382229;PSF DE PALMEUNA JANDAIA;461970;eSF;1048
GO;520350;BOM JESUS DE GOIÁS;6567215;ESF 05 BOM JESUS;455776;eSF;4067
GO;520355;BONFINÓPOLIS;2361310;UNIDADE SAUDE DA FAMILIA I BONFINOPOLIS;455792;eSF;2325
GO;520380;BRITÂNIA;2382385;UNIDADE BASICA DE SAUDE DA FAMILIA 302;455849;eSF;3385
GO;520380;BRITÂNIA;6064574;UNIDADE BASICA DE SAUDE DA FAMILIA 301;455857;eSF;3627
GO;521180;JARAGUÁ;2441772;UNIDADE DE SAUDE DA FAMILIA PSF III JARAGUA;462012;eSF;3948
GO;521180;JARAGUÁ;5120608;UNIDADE DE SAUDE DA FAMILIA PSF VI JARAGUA;462047;eSF;4158
GO;521190;JATAÍ;6445519;USF AVENIDA GOIAS JAMES PHILLIPE MINELLI PE TIAGO;462306;eSF;2366
GO;521190;JATAÍ;2340097;USF SANTO ANTONIO PROF JOSE BARROS CRUZ;1614444;eSF;2548
GO;522200;VIANÓPOLIS;2440172;UNIDADE DE SAUDE DA FAMILIA II VIANOPOLIS;468304;eSF;4272
GO;522230;VILA PROPÍCIO;2384213;UNIDADE BASICA DE SAUDE DONA JULIA GONCALVES VILA PROPICIO;468363;eSF;3397
GO;520450;CALDAS NOVAS;5728207;ESTRATEGICA DE SAUDE DA FAMILIA PARQUE REAL;456195;eSF;5726
GO;520450;CALDAS NOVAS;7956479;UNIDADE BASICA DE SAUDE SETOR UNIVERSITARIO;1666711;eSF;2276
GO;520470;CAMPINORTE;2382318;CENTRO DE SAUDE DE CAMPINORTE;456306;eSF;3909
GO;520490;CAMPOS BELOS;2437368;ESF BARREIRAO CAMPOS BELOS;456403;eSF;2051
GO;520500;CARMO DO RIO VERDE;2381478;UNIDADE BASICA DE SAUDE DR ODESVALDO OLINTO SA SILVA;456497;eSF;4328
GO;521230;LEOPOLDO DE BULHÕES;2437287;ESF DO TREVO DO JOSE ROSARIO E REGIAO;462470;eSF;1390
GO;521250;LUZIÂNIA;2340240;PSF JARDIM IPE;462527;eSF;4873
GO;521250;LUZIÂNIA;5983525;PSF PARQUE SANTA FE;462667;eSF;3240
GO;521250;LUZIÂNIA;6771912;PSF PARQUE ESTRELA DALVA VIII;462705;eSF;3492
GO;521270;MAMBAÍ;2769832;UNIDADE SAUDE DA FAMILIA DE MAMBAI;462748;eSF;2502
GO;520547;CHAPADÃO DO CÉU;2382512;CENTRO DE SAUDE;456764;eSF;5722
GO;520549;CIDADE OCIDENTAL;2383403;UBS FAMILIA MESQUITA;456780;eSF;2260
GO;520549;CIDADE OCIDENTAL;2438488;UBS FAMILIA OCIDENTAL PARK;456799;eSF;4896
GO;521295;MATRINCHÃ;3108813;UBS ADAIR BENEDINE;462810;eSF;1699
GO;521300;MAURILÂNDIA;2383179;ESTRATEGIA DE SAUDE DA FAMILIA JOAO NORTENCE;462837;eSF;3144
GO;521310;MINEIROS;2441152;UNIDADE BASICA DE SAUDE MARIA UMBELINA;463000;eSF;3362
GO;521310;MINEIROS;7657390;UNIDADE BASICA DE SAUDE DR AURELIANO RODRIGUES SIMAO;1599984;eSF;4202
GO;521310;MINEIROS;2382555;UNIDADE BASICA DE SAUDE DR SILVIO AZARIAS DE OLIVEIRA;1518356;eSF;3176
GO;520549;CIDADE OCIDENTAL;3042677;UBS FAMILIA SQ 12;1482645;eSF;2732
GO;520549;CIDADE OCIDENTAL;7713304;UBS FAMILIA DOM BOSCO;1577530;eSF;2113
GO;520551;COCALZINHO DE GOIÁS;6384374;UNIDADE DE SAUDE PSF I;1576801;eSF;2492
GO;520552;COLINAS DO SUL;3091767;POSTO DE SAUDE DISTRITO VILA BORBA COLINAS DO SUL GO;456993;eSF;1279
GO;520620;CRISTALINA;2439999;PSF DONA DEJA;457108;eSF;4875
GO;521370;MONTES CLAROS DE GOIÁS;7462115;UBS HORACIO FRANCISCO DAS NEVES;463094;eSF;3465
GO;521377;MONTIVIDIU DO NORTE;2437317;CENTRO DE SAUDE JOSE DELFINO DOS SANTOS;463167;eSF;2944
GO;521380;MORRINHOS;2440954;UNIDADE ESF NOROESTE;463191;eSF;3785
GO;521380;MORRINHOS;2440970;UNIDADE ESF JARDIM ROMANO;463221;eSF;7374
GO;521380;MORRINHOS;2440997;UNIDADE ESF ZONA RURAL JARDIM DA LUZ;463256;eSF;1905
GO;521385;MORRO AGUDO DE GOIÁS;2535017;CENTRO DE SAUDE DE MORRO AGUDO DE GOIAS;463310;eSF;2422
GO;521450;NERÓPOLIS;2769840;CENTRO DE SAUDE UNIDADE BASICA OTAVIA DO CARMO;463558;eSF;1391
GO;520620;CRISTALINA;9737510;ESF CHAPEU DO SOL;1679511;eSF;1209
GO;520640;CRIXÁS;2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;457213;eSF;2908
GO;520640;CRIXÁS;2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;1518836;eSF;798
GO;520640;CRIXÁS;2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;1553852;eSF;1499
GO;520650;CROMÍNIA;2383101;UBS INACIO MATIAS PEREIRA;457264;eSF;2272
GO;520690;DAVINÓPOLIS;2441780;UNIDADE BASICA DE SAUDE SUDARIO JOSE RODOVALHO;457310;eSF;2766
GO;520750;ESTRELA DO NORTE;7619359;CENTRO DE SAUDE ALEXANDRE NETO BOAVENTURA;1561413;eSF;2031
GO;521460;NIQUELÂNDIA;8011087;POSTO DE SAUDE BOA VISTA;463590;eSF;3467
GO;521486;NOVA GLÓRIA;7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;463787;eSF;3650
GO;521487;NOVA IGUAÇU DE GOIÁS;2436965;CENTRO DE SAUDE SANTA ROSA;463795;eSF;3480
GO;521523;NOVO GAMA;8011192;USF LAGO AZUL II;463981;eSF;2424
GO;520780;FIRMINÓPOLIS;2382202;UNIDADE PSF DE NOVO PLANALTO DE FIRMINOPOLIS;457566;eSF;887
GO;520790;FLORES DE GOIÁS;3569497;UNIDADE DE SAUDE DA FAMILIA I SANTA MARIA;457590;eSF;2438
GO;520790;FLORES DE GOIÁS;9440275;UNIDADE DE SAUDE DA FAMILIA V BELA VISTA;1654527;eSF;1012
GO;520800;FORMOSA;2441330;PSF 04 JARDIM AMERICA;457736;eSF;2527
GO;520800;FORMOSA;5523850;PSF 15 VILA CAROLINA;457817;eSF;3496
GO;520800;FORMOSA;3507890;PSF 13 PARQUE LAGO;1622870;eSF;1088
GO;521530;ORIZONA;2441195;UNIDADE DE SAUDE DA FAMILIA DE ORIZONA EQUIPE II;464082;eSF;3043
GO;521540;OURO VERDE DE GOIÁS;2381826;UNIDADE BASICA DE SAUDE JAIRO JOSE DE MOURA;464120;eSF;1842
GO;521550;OUVIDOR;3524558;UBSF NELO EGIDIO BALESTRA;464147;eSF;5086
GO;521560;PADRE BERNARDO;3853969;ESTRATEGIA SAUDE DA FAMILIA PA BOA VISTA;464244;eSF;928
GO;521560;PADRE BERNARDO;3853993;ESTRATEGIA SAUDE DA FAMILIA GLADSON LUCIO DE ARAUJO;464252;eSF;1633
GO;520850;GOIANDIRA;6959326;ESTRATEGIA SAUDE DA FAMILIA I;457949;eSF;2781
GO;520860;GOIANÉSIA;2383306;POSTO DE SAUDE HERMINIO LOPES GOIANESIA;458015;eSF;2612
GO;520860;GOIANÉSIA;2441292;POSTO DE SAUDE MANOELINO PEREIRA DIAS GOIANESIA;458066;eSF;4715
GO;520860;GOIANÉSIA;2441314;POSTO DE SAUDE NAIRO CINTRA GOIANESIA;458082;eSF;3055
GO;520860;GOIANÉSIA;9406425;POSTO DE SAUDE GERALDO ROGERIO;1646826;eSF;1021
GO;521630;PARANAIGUARA;2383551;ESTRATEGIA SAUDE DA FAMILIA 3;464376;eSF;3470
GO;521630;PARANAIGUARA;5343585;ESTRATEGIA SAUDE DA FAMILIA 1;464392;eSF;2371
GO;521640;PARAÚNA;2440881;PSF 3 ALTAMIRA PINHEIRO DE SA;464430;eSF;3054
GO;521680;PETROLINA DE GOIÁS;2769115;UNIDADE DE SAUDE DA FAMILIA I MARIA LUZIA FERREIRA;464481;eSF;1905
GO;521680;PETROLINA DE GOIÁS;2769123;UNIDADE DE SAUDE DA FAMILIA II FRANCISCA DE MORAIS GOIS;464503;eSF;2425
GO;521710;PIRACANJUBA;2769069;UNIDADE DE SAUDE DA FAMILIA 305 LIMA PIRACANJUBA;464600;eSF;3003
GO;521710;PIRACANJUBA;3009750;UNIDADE DE SAUDE DA FAMILIA 301 NORTE PIRACANJUBA;464619;eSF;3238
GO;521720;PIRANHAS;2382695;UNIDADE DE SAUDE DA FAMILIA PSF III PIRANHAS;464635;eSF;2885
GO;520870;GOIÂNIA;2673940;USF CONDOMINIO DAS ESMERALDAS;459364;eSF;3483
GO;520060;ALTO PARAÍSO DE GOIÁS;2334070;UNIDADE BASICA DE SAUDE DA FAMILIA I;1591932;eAPP;129
GO;521890;RUBIATABA;2381559;UNIDADE BASICA DE SAUDE PSF 5;1581724;eAPP;503
GO;520970;HIDROLÂNDIA;2568845;UNIDADE DE SAUDE DA FAMILIA II CENTRAL HIDROLANDIA;1582402;eAPP;49
GO;521220;JUSSARA;7747268;UBS ERMELINO SIQUEIRA;1588621;eAPP;218
GO;520580;CORUMBÁ DE GOIÁS;3892239;UNIDADE DE SAUDE DA FAMILIA MARIO CURADO;1581023;eAPP;41
GO;520110;ANÁPOLIS;2371421;USF BAIRRO DE LOURDES;1716417;eSF;241
GO;520870;GOIÂNIA;5915066;USF CRIMEIA OESTE;459925;eSF;2588
GO;520870;GOIÂNIA;5915066;USF CRIMEIA OESTE;459917;eSF;2568
GO;520870;GOIÂNIA;5915066;USF CRIMEIA OESTE;459909;eSF;2580
GO;520870;GOIÂNIA;2653885;USF DISTRITO VILA RICA;459186;eSF;1601
GO;520870;GOIÂNIA;3989569;USF ELDORADO OESTE;459682;eSF;3415
GO;520870;GOIÂNIA;3989569;USF ELDORADO OESTE;1652427;eSF;3216
GO;520150;APORÉ;2382504;UBS SAYONARA DA PENHA BERNARDO GUINGNHONI;2156164;eAP;694
GO;522185;VALPARAÍSO DE GOIÁS;3541010;UNIDADE DE SAUDE DA FAMILIA IPIRANGA;2176491;eAP;743
GO;520140;APARECIDA DE GOIÂNIA;2589508;UNIDADE BASICA DE SAUDE MADRE GERMANA I;2162377;eAP;260
GO;520510;CATALÃO;2381672;UBSF DR JOSE RODRIGUES DA CRUZ;1995375;eAP;1109
GO;520870;GOIÂNIA;3989569;USF ELDORADO OESTE;459690;eSF;2953
GO;520110;ANÁPOLIS;3416593;USF JARDIM DAS AMERICAS;454370;eSF;4536
GO;522020;SÃO MIGUEL DO ARAGUAIA;9039910;UNIDADE BASICA DE SAUDE SETOR AEROPORTO II;1560484;eSF;2699
GO;520430;CAÇU;5776759;UBS DR DOMINGOS OSCAR B PALAZZO;456039;eSF;1701
GO;520440;CAIAPÔNIA;2334224;UNIDADE BASICA DE SAUDE LOURIVALDO LEAO GOMES;456063;eSF;4492
GO;520860;GOIANÉSIA;2535378;POSTO DE SAUDE GERALDO GOMES GOIANESIA;1604155;eSF;2262
GO;520870;GOIÂNIA;3989569;USF ELDORADO OESTE;1516434;eSF;3543
GO;520140;APARECIDA DE GOIÂNIA;6698476;UNIDADE BASICA DE SAUDE PONTAL SUL;1580329;eSF;1970
GO;520140;APARECIDA DE GOIÂNIA;9606068;UNIDADE BASICA DE SAUDE BAIRRO ILDA;1677543;eSF;1831
GO;520140;APARECIDA DE GOIÂNIA;9606068;UNIDADE BASICA DE SAUDE BAIRRO ILDA;1688510;eSF;1046
GO;520870;GOIÂNIA;5919789;USF ELI FORTE;459992;eSF;4238
GO;520870;GOIÂNIA;5919789;USF ELI FORTE;459976;eSF;3138
GO;520870;GOIÂNIA;5919789;USF ELI FORTE;459984;eSF;3465
GO;520870;GOIÂNIA;2506386;USF ESTRELA DALVA;458546;eSF;2960
GO;520870;GOIÂNIA;2506386;USF ESTRELA DALVA;458538;eSF;3560
GO;520870;GOIÂNIA;2506386;USF ESTRELA DALVA;458155;eSF;3664
GO;521760;PLANALTINA;2361493;UNIDADE BASICA DE SAUDE ESF 15 17 E 20;464880;eSF;1786
GO;521760;PLANALTINA;7157347;UNIDADE BASICA DE SAUDE ESF 24 JARDIM PALMEIRAS;465127;eSF;2974
GO;521770;PONTALINA;2383675;LAZARO TEODORO DE BARROS;465143;eSF;4820
GO;520013;ACREÚNA;2441241;U S F ARANTINA;453404;eSF;1147
GO;520025;ÁGUAS LINDAS DE GOIÁS;2441047;POSTO PSF DANIEL MARQUES;453455;eSF;6503
GO;520870;GOIÂNIA;2506335;USF FINSOCIAL;458449;eSF;3112
GO;520870;GOIÂNIA;2506335;USF FINSOCIAL;458465;eSF;2726
GO;520870;GOIÂNIA;2506335;USF FINSOCIAL;458686;eSF;2790
GO;520870;GOIÂNIA;2506335;USF FINSOCIAL;458554;eSF;2664
GO;520870;GOIÂNIA;2506335;USF FINSOCIAL;458422;eSF;2701
GO;520870;GOIÂNIA;2506335;USF FINSOCIAL;458430;eSF;2709
GO;521850;QUIRINÓPOLIS;2360462;UBS IV CORY ANDRADE;465453;eSF;2798
GO;521860;RIALMA;5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;465534;eSF;2285
GO;521870;RIANÁPOLIS;2442043;UNIDADE BASICA DE SAUDE DE RIANAPOLIS PSF;465577;eSF;2396
GO;520870;GOIÂNIA;2506335;USF FINSOCIAL;458457;eSF;2444
GO;520870;GOIÂNIA;2506718;USF GOIANIA VIVA;458732;eSF;3689
GO;520870;GOIÂNIA;2506718;USF GOIANIA VIVA;458740;eSF;3786
GO;520870;GOIÂNIA;2506718;USF GOIANIA VIVA;458759;eSF;3349
GO;520870;GOIÂNIA;5376564;USF GRAJAU;459550;eSF;2842
GO;520870;GOIÂNIA;5376564;USF GRAJAU;459755;eSF;3484
GO;520870;GOIÂNIA;2664739;USF ITATIAIA;459275;eSF;3148
GO;520870;GOIÂNIA;2664739;USF ITATIAIA;459283;eSF;4047
GO;521880;RIO VERDE;2589109;CLINICA DA FAMILIA VALDECI PIRES;465674;eSF;4464
GO;521880;RIO VERDE;9441808;CLINICA DA FAMILIA GEORGE BAIN;1623370;eSF;5249
GO;521890;RUBIATABA;3978591;UNIDADE BASICA DE SAUDE PSF 1;465747;eSF;3294
GO;520110;ANÁPOLIS;2361515;USF JARDIM ALVORADA;453803;eSF;6268
GO;520110;ANÁPOLIS;2384019;USF VIVIAN PARQUE;454176;eSF;5560
GO;520870;GOIÂNIA;2664739;USF ITATIAIA;459240;eSF;2712
GO;520870;GOIÂNIA;2664739;USF ITATIAIA;459259;eSF;3148
GO;520870;GOIÂNIA;3989577;USF JARDIM ARITANA;459704;eSF;3656
GO;521910;SANTA BÁRBARA DE GOIÁS;2568853;UNIDADE DE SAUDE DA FAMILIA I SANTA BARBARA;465860;eSF;3345
GO;521930;SANTA HELENA DE GOIÁS;9405070;UNIDADE BASICA DE SAUDE DR ENIO SILVA CARDOSO;465933;eSF;2991
GO;521940;SANTA RITA DO ARAGUAIA;7094019;UBS JOAQUIM DOS SANTOS BORGES;1553038;eSF;2004
GO;521960;SANTA TEREZA DE GOIÁS;2536013;PSF CENTRO DE SAUDE DE SANTA TEREZA DE GOIAS;466093;eSF;2432
GO;521970;SANTA TEREZINHA DE GOIÁS;5155320;UNIDADE BASICA DE SAUDE PSF 03;466123;eSF;2399
GO;520880;GOIANIRA;2438895;UBS GERALDO JOSE FERREIRA;460311;eSF;3762
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;2440423;UNIDADE DE SAUDE PSF EQUIPE 04;466247;eSF;4068
GO;521990;SÃO FRANCISCO DE GOIÁS;2535319;UNIDADE MISTA AFONSO PEDROSO DE SOUSA;466433;eSF;2859
GO;522000;SÃO JOÃO D'ALIANÇA;2535726;UNIDADE BASICA DE SAUDE DA FAMILIA II BOA ESPERANCA;466476;eSF;3515
GO;520130;ANICUNS;6683886;UBS JULIO GOMES DE ARAUJO ARCO VERDE;454567;eSF;3842
GO;520140;APARECIDA DE GOIÂNIA;2589559;UNIDADE BASICA DE SAUDE SANTA LUZIA;454680;eSF;2279
GO;520140;APARECIDA DE GOIÂNIA;2358557;UNIDADE BASICA DE SAUDE JARDIM OLIMPICO;454699;eSF;2179
GO;520140;APARECIDA DE GOIÂNIA;2358557;UNIDADE BASICA DE SAUDE JARDIM OLIMPICO;454702;eSF;2929
GO;520880;GOIANIRA;9181180;UBS VICENTE FERREIRA DA SILVA;1620320;eSF;1880
GO;520890;GOIÁS;2343606;UNIDADE BASICA DE SAUDE ANTONIO FERREIRA PINTO VEI NICO;460427;eSF;1145
GO;520890;GOIÁS;2652137;UNIDADE BASICA DE SAUDE DR ALTAIR VELOSO;460486;eSF;3428
GO;520910;GOIATUBA;3573885;PSF 306;460575;eSF;5074
GO;520920;GUAPÓ;2570114;USF POSSELANDIA 2 FRANCISCO LOURENCO ALVES;460621;eSF;2001
GO;520929;GUARAÍTA;2769298;UNIDADE BASICA DE SAUDE;460672;eSF;2665
GO;522045;SENADOR CANEDO;2384124;UNIDADE DE SAUDE DA FAMILIA VILA SAO JOAO;466786;eSF;2103
GO;522045;SENADOR CANEDO;2768615;UNIDADE DE SAUDE DA FAMILIA JD FLAMBOYANT;466840;eSF;2540
GO;522045;SENADOR CANEDO;2769190;UNIDADE DE SAUDE DA FAMILIA MORADA DO MORRO;466905;eSF;1263
GO;522045;SENADOR CANEDO;2769344;UNIDADE DE SAUDE DA FAMILIA JD TODOS OS SANTOS;466956;eSF;2013
GO;522045;SENADOR CANEDO;2769492;UNIDADE DE SAUDE DA FAMILIA VILA GALVAO;467014;eSF;2354
GO;522045;SENADOR CANEDO;3522776;UNIDADE DE SAUDE DA FAMILIA VILA SANTA ROSA;467030;eSF;2244
GO;520140;APARECIDA DE GOIÂNIA;6821855;UNIDADE BASICA DE SAUDE VEIGA JARDIM;455164;eSF;1590
GO;520960;HEITORAÍ;2381893;CENTRO DE SAUDE DE HEITORAI FABRICIO REBOUCAS MOREIRA;460702;eSF;2250
GO;520970;HIDROLÂNDIA;2361655;UNIDADE DE SAUDE DA FAMILIA IV NOVA FATIMA HIDROLANDIA;460710;eSF;2048
GO;520980;HIDROLINA;84611;UBS TIPO II AMADEU MOREIRA ALVES;460788;eSF;2717
GO;520993;INACIOLÂNDIA;6250912;PSF II INACIOLANDIA;460842;eSF;2833
GO;521000;INHUMAS;2659905;UNIDADE DE SAUDE DA FAMILIA ELIAS SEBBA;460966;eSF;2116
GO;521000;INHUMAS;2659913;UNIDADE DE SAUDE DA FAMILIA VILA MUTIRAO;460974;eSF;3391
GO;521000;INHUMAS;2659921;UNIDADE DE SAUDE DA FAMILIA JOAO RIBEIRO DE CASTRO;460982;eSF;3742
GO;521000;INHUMAS;7824920;UNIDADE DE SAUDE DA FAMILIA ABDCARI CALIL RIME;1588753;eSF;3558
GO;522050;SERRANÓPOLIS;2383144;CENTRO DE SAUDE DE SERRANOPOLIS;467138;eSF;4383
GO;522060;SILVÂNIA;2440083;ESTRATEGIA SAUDE DA FAMILIA 04 QUILOMBO;467162;eSF;1099
GO;522060;SILVÂNIA;2568861;ESTRATEGIA SAUDE DA FAMILIA 01 CENTRO;467197;eSF;3511
GO;522108;TERESINA DE GOIÁS;89133;USF QUILOMBOLA KALUNGA JOSE M FERNANDES ZEZAO;1508687;eSF;817
GO;522119;TEREZÓPOLIS DE GOIÁS;2381850;CENTRO DE SAUDE DE TEREZOPOLIS DE GOIAS;467308;eSF;2819
GO;522140;TRINDADE;2768836;UNIDADE DE SAUDE DA FAMILIA SANTUARIO NOVO TRINDADE;467367;eSF;2481
GO;522140;TRINDADE;2438763;UNIDADE DE SAUDE DA FAMILIA WALTER CORREA TRINDADE;467405;eSF;2680
GO;520140;APARECIDA DE GOIÂNIA;9320318;UNIDADE BASICA DE SAUDE GARAVELO PARK;1676482;eSF;1948
GO;520150;APORÉ;2382504;UBS SAYONARA DA PENHA BERNARDO GUINGNHONI;455326;eSF;2874
GO;521020;IPORÁ;5417082;PSF VILA BRASILIA IPORA;461245;eSF;4487
GO;521040;ITABERAÍ;3038920;UBS JEOVAH JOSE CAMILO II;461334;eSF;2789
GO;521040;ITABERAÍ;9397825;UBS JEOVAH JOSE CAMILO IV;1650629;eSF;2830
GO;521060;ITAGUARU;5054052;UNIDADE BASICA DE SAUDE ARSENIO ROSA CHAVEIRO;461423;eSF;1830
GO;521090;ITAPACI;2769433;POSTO DE SAUDE DR ALVARO PEIXOTO DE OLIVEIRA;461490;eSF;4454
GO;522140;TRINDADE;2438852;UNIDADE SAUDE DA FAMILIA MAYSA I TRINDADE;467480;eSF;2883
GO;522140;TRINDADE;2437090;UNIDADE DE SAUDE DE FAMILIA PONTA KAYANA I TRINDADE;467545;eSF;2358
GO;522140;TRINDADE;2570165;UNIDADE DE SAUDE DA FAMILIA GUARUJA PARK;467588;eSF;3513
GO;522140;TRINDADE;2768836;UNIDADE DE SAUDE DA FAMILIA SANTUARIO NOVO TRINDADE;467618;eSF;3012
GO;522160;URUAÇU;2358859;PSF 8 SAO SEBASTIAO URUACU;467839;eSF;4002
GO;520170;ARAGARÇAS;2440261;UNIDADE DE SAUDE DA FAMILIA PSF 301;455369;eSF;2402
GO;520170;ARAGARÇAS;2440288;UNIDADE DE SAUDE DA FAMILIA PSF 303;455377;eSF;3906
GO;520180;ARAGOIÂNIA;5587921;PSF III;455431;eSF;5513
GO;520235;ARENÓPOLIS;2382016;PSF CENTRAL;455490;eSF;2536
GO;520250;ARUANÃ;2569620;CENTRO DE SAUDE DE ARUANA;455504;eSF;4505
GO;520330;BELA VISTA DE GOIÁS;2361272;UNIDADE BASICA DE SAUDE DA FAMILIA ROSELANDIA UBS 06;455628;eSF;2285
GO;520330;BELA VISTA DE GOIÁS;2570025;UNIDADE BASICA DE SAUDE DA FAMILIA LAS VEGAS UBS 01;455644;eSF;3213
GO;520330;BELA VISTA DE GOIÁS;3578151;UNIDADE BASICA DE SAUDE DA FAMILIA SANTA CRUZ UBS 08;455687;eSF;2337
GO;520340;BOM JARDIM DE GOIÁS;2382024;ESF I JOAO JUSTINO DE MORAES CENTRO BOM JARDIM;455709;eSF;3026
